employee_id,period_start,attrition_in_3m,termination_date,risk_score_at_period,had_intervention_this_period
E00311,2025-03-01,0,,0.699015,0
E00312,2025-03-01,0,,0.78691,0
E00313,2025-03-01,0,,0.812288,0
E00316,2025-03-01,0,,0.484625,0
E00317,2025-03-01,0,,0.858244,0
E00319,2025-03-01,0,,0.68593,0
E00320,2025-03-01,0,,0.73639,0
E00323,2025-03-01,0,,0.691879,0
E00327,2025-03-01,0,,0.756316,0
E00328,2025-03-01,0,,0.825015,0
E00329,2025-03-01,0,,0.841123,0
E00330,2025-03-01,0,,0.761809,0
E00334,2025-03-01,0,,0.803326,0
E00336,2025-03-01,0,,0.61359,0
E00340,2025-03-01,0,,0.79296,0
E00341,2025-03-01,0,,0.657493,0
E00342,2025-03-01,0,,0.746708,0
E00343,2025-03-01,0,,0.704027,0
E00345,2025-03-01,0,,0.697911,0
E00346,2025-03-01,0,,0.800895,0
E00347,2025-03-01,0,,0.638316,0
E00348,2025-03-01,0,,0.76947,0
E00349,2025-03-01,0,,0.706004,0
E00353,2025-03-01,0,,0.750344,0
E00355,2025-03-01,0,,0.865049,0
E00356,2025-03-01,0,,0.70265,0
E00363,2025-03-01,0,,0.710695,0
E00365,2025-03-01,0,,0.716384,0
E00366,2025-03-01,0,,0.689105,0
E00367,2025-03-01,0,,0.678309,0
E00368,2025-03-01,0,,0.722311,0
E00369,2025-03-01,0,,0.790133,0
E00371,2025-03-01,0,,0.718562,0
E00372,2025-03-01,0,,0.808375,0
E00373,2025-03-01,0,,0.767994,0
E00374,2025-03-01,0,,0.802577,0
E00375,2025-03-01,0,,0.643104,0
E00376,2025-03-01,0,,0.73408,0
E00377,2025-03-01,0,,0.779164,0
E00378,2025-03-01,0,,0.685655,0
E00379,2025-03-01,1,2025-03-21,0.799723,0
E00381,2025-03-01,0,,0.508672,0
E00383,2025-03-01,0,,0.580621,0
E00385,2025-03-01,0,,0.722687,0
E00386,2025-03-01,0,,0.802994,0
E00390,2025-03-01,0,,0.803744,1
E00393,2025-03-01,0,,0.776158,0
E00394,2025-03-01,0,,0.810135,0
E00396,2025-03-01,0,,0.606957,0
E00400,2025-03-01,0,,0.773003,0
E00403,2025-03-01,0,,0.734603,0
E00405,2025-03-01,0,,0.634545,0
E00409,2025-03-01,0,,0.76474,0
E00410,2025-03-01,0,,0.857964,1
E00412,2025-03-01,0,,0.793335,0
E00413,2025-03-01,0,,0.790278,0
E00414,2025-03-01,0,,0.699973,0
E00415,2025-03-01,0,,0.57881,0
E00422,2025-03-01,0,,0.700767,0
E00424,2025-03-01,0,,0.613365,0
E00426,2025-03-01,1,2025-04-15,0.708577,0
E00430,2025-03-01,0,,0.698805,0
E00431,2025-03-01,0,,0.750326,0
E00432,2025-03-01,0,,0.757737,0
E00433,2025-03-01,0,,0.745201,0
E00436,2025-03-01,0,,0.621365,0
E00437,2025-03-01,0,,0.610927,0
E00438,2025-03-01,0,,0.783332,0
E00439,2025-03-01,0,,0.500096,0
E00440,2025-03-01,0,,0.682511,0
E00446,2025-03-01,0,,0.703244,0
E00450,2025-03-01,0,,0.482889,0
E00451,2025-03-01,0,,0.773383,0
E00453,2025-03-01,1,2025-04-04,0.721806,0
E00461,2025-03-01,0,,0.719202,0
E00463,2025-03-01,0,,0.750758,0
E00466,2025-03-01,0,,0.423684,0
E00467,2025-03-01,0,,0.78268,0
E00473,2025-03-01,0,,0.591638,0
E00474,2025-03-01,0,,0.688198,0
E00476,2025-03-01,0,,0.784331,0
E00477,2025-03-01,0,,0.754206,0
E00479,2025-03-01,0,,0.811999,0
E00480,2025-03-01,0,,0.758088,0
E00483,2025-03-01,0,,0.817895,1
E00489,2025-03-01,0,,0.728447,0
E00490,2025-03-01,0,,0.854779,0
E00491,2025-03-01,0,,0.512106,0
E00493,2025-03-01,0,,0.729722,0
E00494,2025-03-01,0,,0.515985,0
E00495,2025-03-01,0,,0.728724,0
E00497,2025-03-01,0,,0.711977,0
E00003,2025-04-01,0,,0.72496,0
E00004,2025-04-01,0,,0.565231,0
E00007,2025-04-01,0,,0.652213,0
E00008,2025-04-01,0,,0.727941,0
E00009,2025-04-01,1,2025-05-31,0.786944,0
E00011,2025-04-01,0,,0.802528,1
E00014,2025-04-01,0,,0.554906,0
E00015,2025-04-01,1,2025-04-10,0.705331,0
E00023,2025-04-01,0,,0.837242,0
E00025,2025-04-01,0,,0.761074,0
E00026,2025-04-01,0,,0.679239,0
E00027,2025-04-01,0,,0.640322,0
E00028,2025-04-01,0,,0.742248,0
E00030,2025-04-01,0,,0.781425,0
E00031,2025-04-01,0,,0.76885,0
E00033,2025-04-01,0,,0.643862,0
E00035,2025-04-01,0,,0.671287,0
E00037,2025-04-01,0,,0.535177,0
E00039,2025-04-01,0,,0.738306,0
E00041,2025-04-01,0,,0.580254,0
E00042,2025-04-01,0,,0.755597,0
E00043,2025-04-01,0,,0.698242,0
E00049,2025-04-01,0,,0.856311,1
E00050,2025-04-01,0,,0.920307,1
E00052,2025-04-01,0,,0.808211,0
E00054,2025-04-01,0,,0.591181,0
E00056,2025-04-01,0,,0.602557,0
E00061,2025-04-01,0,,0.757234,0
E00062,2025-04-01,0,,0.469436,0
E00065,2025-04-01,0,,0.799433,0
E00067,2025-04-01,0,,0.804365,0
E00069,2025-04-01,0,,0.850564,1
E00071,2025-04-01,0,,0.700517,0
E00072,2025-04-01,0,,0.742497,0
E00074,2025-04-01,1,2025-05-30,0.826277,1
E00078,2025-04-01,0,,0.865397,1
E00082,2025-04-01,0,,0.862748,0
E00084,2025-04-01,0,,0.599527,0
E00087,2025-04-01,0,,0.697713,0
E00090,2025-04-01,1,2025-04-14,0.735072,0
E00091,2025-04-01,0,,0.656425,0
E00094,2025-04-01,0,,0.764678,0
E00095,2025-04-01,1,2025-06-06,0.701306,0
E00099,2025-04-01,0,,0.775754,0
E00101,2025-04-01,0,,0.666114,0
E00104,2025-04-01,0,,0.897655,1
E00106,2025-04-01,0,,0.801015,0
E00107,2025-04-01,1,2025-04-21,0.787529,0
E00110,2025-04-01,0,,0.710858,0
E00111,2025-04-01,1,2025-04-17,0.868604,1
E00114,2025-04-01,0,,0.525566,0
E00117,2025-04-01,1,2025-04-29,0.871235,1
E00120,2025-04-01,0,,0.547643,0
E00121,2025-04-01,0,,0.812066,0
E00123,2025-04-01,0,,0.674073,0
E00124,2025-04-01,0,,0.651036,0
E00125,2025-04-01,1,2025-04-20,0.641697,0
E00126,2025-04-01,0,,0.538258,0
E00127,2025-04-01,0,,0.837614,1
E00129,2025-04-01,0,,0.820151,0
E00130,2025-04-01,0,,0.795465,0
E00135,2025-04-01,0,,0.611698,0
E00136,2025-04-01,0,,0.699191,0
E00139,2025-04-01,0,,0.748685,0
E00140,2025-04-01,0,,0.761835,0
E00142,2025-04-01,0,,0.708413,0
E00144,2025-04-01,0,,0.65585,0
E00145,2025-04-01,1,2025-04-21,0.489156,0
E00146,2025-04-01,0,,0.728778,0
E00147,2025-04-01,0,,0.891012,1
E00149,2025-04-01,0,,0.764264,0
E00152,2025-04-01,0,,0.799968,0
E00157,2025-04-01,0,,0.873143,0
E00158,2025-04-01,0,,0.691442,0
E00159,2025-04-01,0,,0.743357,0
E00163,2025-04-01,0,,0.745522,0
E00165,2025-04-01,0,,0.722543,0
E00167,2025-04-01,0,,0.877519,1
E00168,2025-04-01,0,,0.649357,0
E00171,2025-04-01,0,,0.785413,0
E00173,2025-04-01,0,,0.664405,0
E00174,2025-04-01,0,,0.695956,0
E00175,2025-04-01,0,,0.780836,0
E00176,2025-04-01,0,,0.727285,0
E00179,2025-04-01,0,,0.822475,0
E00180,2025-04-01,0,,0.642888,0
E00181,2025-04-01,0,,0.678706,0
E00183,2025-04-01,1,2025-04-07,0.717858,0
E00184,2025-04-01,0,,0.788213,0
E00186,2025-04-01,0,,0.661907,0
E00187,2025-04-01,0,,0.550192,0
E00188,2025-04-01,0,,0.78417,0
E00193,2025-04-01,0,,0.51471,0
E00200,2025-04-01,0,,0.76157,0
E00204,2025-04-01,0,,0.811704,1
E00205,2025-04-01,0,,0.794353,0
E00207,2025-04-01,0,,0.606988,0
E00209,2025-04-01,0,,0.78011,0
E00210,2025-04-01,0,,0.545341,0
E00215,2025-04-01,0,,0.715348,0
E00216,2025-04-01,0,,0.700453,0
E00217,2025-04-01,0,,0.749265,0
E00219,2025-04-01,0,,0.879438,0
E00223,2025-04-01,0,,0.635625,0
E00224,2025-04-01,0,,0.765154,0
E00226,2025-04-01,0,,0.794518,0
E00227,2025-04-01,0,,0.822527,0
E00228,2025-04-01,0,,0.859869,1
E00229,2025-04-01,0,,0.70644,0
E00230,2025-04-01,0,,0.808868,0
E00233,2025-04-01,0,,0.738161,0
E00235,2025-04-01,0,,0.793265,0
E00236,2025-04-01,0,,0.696064,0
E00238,2025-04-01,0,,0.825097,0
E00239,2025-04-01,0,,0.679876,0
E00241,2025-04-01,0,,0.702545,0
E00242,2025-04-01,0,,0.664048,0
E00243,2025-04-01,1,2025-05-02,0.840564,1
E00245,2025-04-01,0,,0.776768,0
E00246,2025-04-01,0,,0.694069,0
E00248,2025-04-01,0,,0.781761,0
E00251,2025-04-01,0,,0.822637,0
E00253,2025-04-01,0,,0.782619,0
E00259,2025-04-01,0,,0.621444,0
E00260,2025-04-01,0,,0.688466,0
E00262,2025-04-01,0,,0.560897,0
E00263,2025-04-01,0,,0.769251,0
E00266,2025-04-01,0,,0.780252,0
E00267,2025-04-01,0,,0.780255,0
E00269,2025-04-01,1,2025-06-14,0.673744,0
E00273,2025-04-01,0,,0.7108,0
E00292,2025-04-01,0,,0.80737,0
E00299,2025-04-01,0,,0.808282,0
E00300,2025-04-01,0,,0.80635,0
E00301,2025-04-01,0,,0.648487,0
E00303,2025-04-01,0,,0.534829,0
E00304,2025-04-01,0,,0.753786,0
E00305,2025-04-01,0,,0.779838,0
E00306,2025-04-01,0,,0.839567,0
E00307,2025-04-01,0,,0.612964,0
E00308,2025-04-01,0,,0.592698,0
E00310,2025-04-01,0,,0.80971,0
E00311,2025-04-01,0,,0.725646,0
E00312,2025-04-01,0,,0.828194,0
E00313,2025-04-01,0,,0.742606,0
E00316,2025-04-01,0,,0.575217,0
E00317,2025-04-01,0,,0.770651,0
E00319,2025-04-01,0,,0.788324,0
E00320,2025-04-01,0,,0.801559,0
E00323,2025-04-01,0,,0.749014,0
E00327,2025-04-01,0,,0.778813,0
E00328,2025-04-01,0,,0.7848,0
E00329,2025-04-01,0,,0.788313,0
E00330,2025-04-01,0,,0.913091,0
E00334,2025-04-01,0,,0.794424,0
E00336,2025-04-01,1,2025-04-24,0.568012,0
E00340,2025-04-01,0,,0.802988,0
E00341,2025-04-01,0,,0.760563,0
E00342,2025-04-01,0,,0.90911,1
E00343,2025-04-01,0,,0.677963,0
E00345,2025-04-01,0,,0.736845,0
E00346,2025-04-01,0,,0.801283,0
E00347,2025-04-01,0,,0.864227,1
E00348,2025-04-01,0,,0.84487,0
E00349,2025-04-01,1,2025-06-27,0.792957,0
E00353,2025-04-01,0,,0.797303,0
E00355,2025-04-01,0,,0.822442,0
E00356,2025-04-01,0,,0.835915,1
E00363,2025-04-01,0,,0.680301,0
E00365,2025-04-01,0,,0.745745,0
E00366,2025-04-01,0,,0.545106,0
E00367,2025-04-01,0,,0.836702,1
E00368,2025-04-01,0,,0.740537,0
E00369,2025-04-01,1,2025-05-10,0.839399,1
E00371,2025-04-01,0,,0.71447,0
E00372,2025-04-01,0,,0.734007,0
E00373,2025-04-01,0,,0.825398,1
E00374,2025-04-01,0,,0.745741,0
E00375,2025-04-01,0,,0.668256,0
E00376,2025-04-01,0,,0.716068,0
E00377,2025-04-01,0,,0.804059,0
E00378,2025-04-01,0,,0.810413,0
E00381,2025-04-01,0,,0.745612,0
E00383,2025-04-01,0,,0.679521,0
E00385,2025-04-01,0,,0.730171,0
E00386,2025-04-01,0,,0.809107,0
E00390,2025-04-01,0,,0.795509,1
E00393,2025-04-01,0,,0.762682,0
E00394,2025-04-01,0,,0.682403,0
E00396,2025-04-01,0,,0.841077,0
E00400,2025-04-01,0,,0.783767,0
E00403,2025-04-01,0,,0.830408,1
E00405,2025-04-01,0,,0.677142,0
E00409,2025-04-01,0,,0.69219,0
E00410,2025-04-01,0,,0.806235,1
E00412,2025-04-01,0,,0.869321,0
E00413,2025-04-01,0,,0.77459,0
E00414,2025-04-01,0,,0.707296,0
E00415,2025-04-01,0,,0.578021,0
E00422,2025-04-01,1,2025-06-30,0.685003,0
E00424,2025-04-01,0,,0.715504,0
E00430,2025-04-01,0,,0.815286,0
E00431,2025-04-01,0,,0.824355,0
E00432,2025-04-01,0,,0.816912,1
E00433,2025-04-01,0,,0.669704,0
E00436,2025-04-01,0,,0.723228,0
E00437,2025-04-01,0,,0.739705,0
E00438,2025-04-01,0,,0.670566,0
E00439,2025-04-01,0,,0.665371,0
E00440,2025-04-01,0,,0.533421,0
E00446,2025-04-01,0,,0.662952,0
E00450,2025-04-01,0,,0.614073,0
E00451,2025-04-01,0,,0.74689,0
E00461,2025-04-01,0,,0.551159,0
E00463,2025-04-01,0,,0.83353,0
E00466,2025-04-01,0,,0.556544,0
E00467,2025-04-01,0,,0.783687,0
E00473,2025-04-01,0,,0.72375,0
E00474,2025-04-01,0,,0.731907,0
E00476,2025-04-01,0,,0.761989,0
E00477,2025-04-01,0,,0.62519,0
E00479,2025-04-01,0,,0.757926,0
E00480,2025-04-01,0,,0.832008,1
E00483,2025-04-01,0,,0.757416,0
E00489,2025-04-01,1,2025-04-15,0.791744,0
E00490,2025-04-01,0,,0.760183,0
E00491,2025-04-01,0,,0.582563,0
E00493,2025-04-01,0,,0.786551,0
E00494,2025-04-01,0,,0.870966,0
E00495,2025-04-01,0,,0.760527,0
E00497,2025-04-01,0,,0.758296,0
E00003,2025-05-01,0,,0.845162,1
E00004,2025-05-01,0,,0.613919,0
E00007,2025-05-01,0,,0.747241,0
E00008,2025-05-01,0,,0.513196,0
E00011,2025-05-01,0,,0.888349,0
E00014,2025-05-01,0,,0.809364,1
E00023,2025-05-01,0,,0.728782,0
E00025,2025-05-01,0,,0.703041,0
E00026,2025-05-01,0,,0.73076,0
E00027,2025-05-01,1,2025-06-27,0.716784,0
E00028,2025-05-01,0,,0.849191,0
E00030,2025-05-01,0,,0.743717,0
E00031,2025-05-01,0,,0.795081,0
E00033,2025-05-01,0,,0.721347,0
E00035,2025-05-01,0,,0.794184,0
E00037,2025-05-01,0,,0.537593,0
E00039,2025-05-01,0,,0.802113,0
E00041,2025-05-01,0,,0.629788,0
E00042,2025-05-01,0,,0.861018,0
E00043,2025-05-01,0,,0.658394,0
E00049,2025-05-01,0,,0.82916,1
E00050,2025-05-01,0,,0.831462,0
E00052,2025-05-01,1,2025-06-09,0.757598,0
E00054,2025-05-01,0,,0.556565,0
E00056,2025-05-01,0,,0.559864,0
E00061,2025-05-01,0,,0.826936,0
E00062,2025-05-01,0,,0.533618,0
E00065,2025-05-01,0,,0.787521,0
E00067,2025-05-01,0,,0.767262,0
E00069,2025-05-01,0,,0.70803,0
E00071,2025-05-01,1,2025-05-09,0.611616,0
E00072,2025-05-01,0,,0.607026,0
E00078,2025-05-01,0,,0.819892,1
E00082,2025-05-01,0,,0.839573,1
E00084,2025-05-01,0,,0.640197,0
E00087,2025-05-01,0,,0.760135,0
E00091,2025-05-01,0,,0.774642,0
E00094,2025-05-01,0,,0.626279,0
E00099,2025-05-01,0,,0.720417,0
E00101,2025-05-01,0,,0.824955,1
E00104,2025-05-01,0,,0.78626,0
E00106,2025-05-01,0,,0.865048,1
E00110,2025-05-01,0,,0.696793,0
E00114,2025-05-01,0,,0.622562,0
E00120,2025-05-01,0,,0.668146,0
E00121,2025-05-01,0,,0.83007,0
E00123,2025-05-01,0,,0.696682,0
E00124,2025-05-01,0,,0.639812,0
E00126,2025-05-01,0,,0.539732,0
E00127,2025-05-01,0,,0.623682,0
E00129,2025-05-01,0,,0.803303,0
E00130,2025-05-01,0,,0.855863,1
E00135,2025-05-01,0,,0.576527,0
E00136,2025-05-01,0,,0.732934,0
E00139,2025-05-01,1,2025-06-27,0.777924,0
E00140,2025-05-01,1,2025-05-25,0.767867,0
E00142,2025-05-01,0,,0.764889,0
E00144,2025-05-01,0,,0.695933,0
E00146,2025-05-01,0,,0.832097,1
E00147,2025-05-01,0,,0.832447,1
E00149,2025-05-01,0,,0.837882,0
E00152,2025-05-01,0,,0.763457,0
E00157,2025-05-01,0,,0.737691,0
E00158,2025-05-01,0,,0.774483,0
E00159,2025-05-01,0,,0.761723,0
E00163,2025-05-01,0,,0.683242,0
E00165,2025-05-01,0,,0.769338,0
E00167,2025-05-01,0,,0.783798,0
E00168,2025-05-01,0,,0.701877,0
E00171,2025-05-01,0,,0.785838,0
E00173,2025-05-01,0,,0.837393,1
E00174,2025-05-01,0,,0.736569,0
E00175,2025-05-01,0,,0.86998,0
E00176,2025-05-01,0,,0.824326,1
E00179,2025-05-01,0,,0.769855,0
E00180,2025-05-01,0,,0.546584,0
E00181,2025-05-01,0,,0.605423,0
E00184,2025-05-01,0,,0.781082,0
E00186,2025-05-01,0,,0.788467,0
E00187,2025-05-01,0,,0.657192,0
E00188,2025-05-01,0,,0.782749,0
E00193,2025-05-01,0,,0.442169,0
E00200,2025-05-01,0,,0.710523,0
E00204,2025-05-01,0,,0.797407,0
E00205,2025-05-01,0,,0.807898,0
E00207,2025-05-01,0,,0.534763,0
E00209,2025-05-01,0,,0.712151,0
E00210,2025-05-01,0,,0.600935,0
E00215,2025-05-01,0,,0.442833,0
E00216,2025-05-01,0,,0.813351,0
E00217,2025-05-01,0,,0.715919,0
E00219,2025-05-01,0,,0.815908,0
E00223,2025-05-01,0,,0.751299,0
E00224,2025-05-01,0,,0.76578,0
E00226,2025-05-01,0,,0.7152,0
E00227,2025-05-01,0,,0.746959,0
E00228,2025-05-01,0,,0.759623,0
E00229,2025-05-01,0,,0.5189,0
E00230,2025-05-01,0,,0.783592,0
E00233,2025-05-01,0,,0.90117,1
E00235,2025-05-01,0,,0.686807,0
E00236,2025-05-01,0,,0.721547,0
E00238,2025-05-01,0,,0.813174,0
E00239,2025-05-01,0,,0.706509,0
E00241,2025-05-01,0,,0.625006,0
E00242,2025-05-01,0,,0.675178,0
E00245,2025-05-01,1,2025-05-06,0.805817,0
E00246,2025-05-01,0,,0.861565,1
E00248,2025-05-01,0,,0.816712,1
E00251,2025-05-01,0,,0.886816,1
E00253,2025-05-01,0,,0.589069,0
E00259,2025-05-01,0,,0.753374,0
E00260,2025-05-01,0,,0.547805,0
E00262,2025-05-01,0,,0.603604,0
E00263,2025-05-01,0,,0.770152,0
E00266,2025-05-01,0,,0.784025,0
E00267,2025-05-01,0,,0.953766,1
E00273,2025-05-01,0,,0.751886,0
E00292,2025-05-01,0,,0.825229,0
E00299,2025-05-01,0,,0.743305,0
E00300,2025-05-01,0,,0.798864,0
E00301,2025-05-01,0,,0.691716,0
E00303,2025-05-01,0,,0.67024,0
E00304,2025-05-01,0,,0.715962,0
E00305,2025-05-01,0,,0.790896,0
E00306,2025-05-01,0,,0.822027,1
E00307,2025-05-01,0,,0.756253,0
E00308,2025-05-01,0,,0.684948,0
E00310,2025-05-01,0,,0.808228,1
E00311,2025-05-01,0,,0.726567,0
E00312,2025-05-01,0,,0.678591,0
E00313,2025-05-01,0,,0.871696,1
E00316,2025-05-01,0,,0.70879,0
E00317,2025-05-01,0,,0.7424,0
E00319,2025-05-01,0,,0.691143,0
E00320,2025-05-01,0,,0.71608,0
E00323,2025-05-01,1,2025-07-14,0.671746,0
E00327,2025-05-01,0,,0.772406,0
E00328,2025-05-01,0,,0.616497,0
E00329,2025-05-01,0,,0.807464,0
E00330,2025-05-01,0,,0.814875,0
E00334,2025-05-01,0,,0.733558,0
E00340,2025-05-01,0,,0.828917,1
E00341,2025-05-01,0,,0.71643,0
E00342,2025-05-01,0,,0.751829,0
E00343,2025-05-01,0,,0.679559,0
E00345,2025-05-01,0,,0.833498,1
E00346,2025-05-01,1,2025-06-24,0.736241,0
E00347,2025-05-01,0,,0.820586,0
E00348,2025-05-01,0,,0.69005,0
E00353,2025-05-01,0,,0.832599,1
E00355,2025-05-01,0,,0.83606,1
E00356,2025-05-01,0,,0.746153,0
E00363,2025-05-01,0,,0.747493,0
E00365,2025-05-01,0,,0.715226,0
E00366,2025-05-01,0,,0.797919,0
E00367,2025-05-01,0,,0.677315,0
E00368,2025-05-01,0,,0.785335,0
E00371,2025-05-01,0,,0.767544,0
E00372,2025-05-01,0,,0.73649,0
E00373,2025-05-01,0,,0.806554,1
E00374,2025-05-01,0,,0.689169,0
E00375,2025-05-01,1,2025-06-09,0.633444,0
E00376,2025-05-01,0,,0.769934,0
E00377,2025-05-01,0,,0.724028,0
E00378,2025-05-01,0,,0.865942,0
E00381,2025-05-01,0,,0.674872,0
E00383,2025-05-01,0,,0.687053,0
E00385,2025-05-01,0,,0.637174,0
E00386,2025-05-01,0,,0.770329,0
E00390,2025-05-01,0,,0.807543,1
E00393,2025-05-01,0,,0.82439,1
E00394,2025-05-01,0,,0.751332,0
E00396,2025-05-01,0,,0.769729,0
E00400,2025-05-01,0,,0.731184,0
E00403,2025-05-01,0,,0.775248,0
E00405,2025-05-01,0,,0.753008,0
E00409,2025-05-01,0,,0.79691,0
E00410,2025-05-01,0,,0.766297,0
E00412,2025-05-01,0,,0.83895,0
E00413,2025-05-01,0,,0.809683,0
E00414,2025-05-01,0,,0.775282,0
E00415,2025-05-01,0,,0.458998,0
E00424,2025-05-01,0,,0.827298,1
E00430,2025-05-01,0,,0.819388,0
E00431,2025-05-01,0,,0.728598,0
E00432,2025-05-01,0,,0.739233,0
E00433,2025-05-01,0,,0.756359,0
E00436,2025-05-01,0,,0.71194,0
E00437,2025-05-01,0,,0.58697,0
E00438,2025-05-01,0,,0.85695,1
E00439,2025-05-01,1,2025-05-15,0.679921,0
E00440,2025-05-01,0,,0.715732,0
E00446,2025-05-01,0,,0.741062,0
E00450,2025-05-01,0,,0.618001,0
E00451,2025-05-01,0,,0.80131,0
E00461,2025-05-01,0,,0.569911,0
E00463,2025-05-01,1,2025-06-10,0.716078,0
E00466,2025-05-01,0,,0.596472,0
E00467,2025-05-01,0,,0.718399,0
E00473,2025-05-01,0,,0.802754,0
E00474,2025-05-01,0,,0.817261,1
E00476,2025-05-01,0,,0.72565,0
E00477,2025-05-01,1,2025-06-17,0.841751,0
E00479,2025-05-01,0,,0.850539,1
E00480,2025-05-01,0,,0.804892,0
E00483,2025-05-01,0,,0.788848,0
E00490,2025-05-01,0,,0.743755,0
E00491,2025-05-01,1,2025-07-19,0.587248,0
E00493,2025-05-01,0,,0.769773,0
E00494,2025-05-01,0,,0.718571,0
E00495,2025-05-01,0,,0.711264,0
E00497,2025-05-01,0,,0.879073,0
E00003,2025-06-01,0,,0.842748,0
E00004,2025-06-01,0,,0.810228,0
E00007,2025-06-01,0,,0.825544,0
E00008,2025-06-01,0,,0.65851,0
E00011,2025-06-01,0,,0.770729,0
E00014,2025-06-01,0,,0.559237,0
E00023,2025-06-01,0,,0.794388,1
E00025,2025-06-01,0,,0.792723,0
E00026,2025-06-01,0,,0.702434,0
E00028,2025-06-01,0,,0.776382,0
E00030,2025-06-01,0,,0.805717,0
E00031,2025-06-01,0,,0.788736,0
E00033,2025-06-01,0,,0.666718,0
E00035,2025-06-01,0,,0.754477,0
E00037,2025-06-01,0,,0.499931,0
E00039,2025-06-01,0,,0.793421,0
E00041,2025-06-01,1,2025-07-24,0.579319,0
E00042,2025-06-01,0,,0.790981,0
E00043,2025-06-01,0,,0.796934,0
E00049,2025-06-01,0,,0.711971,0
E00050,2025-06-01,1,2025-07-29,0.894105,1
E00054,2025-06-01,0,,0.525226,0
E00056,2025-06-01,0,,0.825884,1
E00061,2025-06-01,0,,0.835135,0
E00062,2025-06-01,0,,0.561052,0
E00065,2025-06-01,0,,0.70536,0
E00067,2025-06-01,0,,0.809107,0
E00069,2025-06-01,0,,0.681263,0
E00072,2025-06-01,0,,0.657897,0
E00078,2025-06-01,0,,0.753758,0
E00082,2025-06-01,0,,0.69483,0
E00084,2025-06-01,0,,0.622306,0
E00087,2025-06-01,0,,0.83239,1
E00091,2025-06-01,0,,0.732518,0
E00094,2025-06-01,1,2025-07-14,0.453995,0
E00099,2025-06-01,0,,0.633407,0
E00101,2025-06-01,0,,0.660311,0
E00104,2025-06-01,0,,0.867564,1
E00106,2025-06-01,0,,0.768414,0
E00110,2025-06-01,0,,0.845867,1
E00114,2025-06-01,0,,0.479089,0
E00120,2025-06-01,0,,0.669853,0
E00121,2025-06-01,0,,0.921433,1
E00123,2025-06-01,0,,0.810872,1
E00124,2025-06-01,0,,0.62733,0
E00126,2025-06-01,0,,0.407108,0
E00127,2025-06-01,0,,0.726297,0
E00129,2025-06-01,0,,0.70684,0
E00130,2025-06-01,0,,0.868976,1
E00135,2025-06-01,0,,0.810673,1
E00136,2025-06-01,0,,0.685337,0
E00142,2025-06-01,0,,0.840155,1
E00144,2025-06-01,0,,0.720544,0
E00146,2025-06-01,0,,0.831495,1
E00147,2025-06-01,0,,0.797186,0
E00149,2025-06-01,0,,0.802807,0
E00152,2025-06-01,0,,0.790078,0
E00157,2025-06-01,0,,0.707225,0
E00158,2025-06-01,0,,0.787333,1
E00159,2025-06-01,0,,0.755983,0
E00163,2025-06-01,0,,0.640601,0
E00165,2025-06-01,0,,0.766214,0
E00167,2025-06-01,0,,0.786846,0
E00168,2025-06-01,0,,0.673036,0
E00171,2025-06-01,0,,0.809512,0
E00173,2025-06-01,0,,0.782318,0
E00174,2025-06-01,0,,0.636593,0
E00175,2025-06-01,0,,0.799362,0
E00176,2025-06-01,0,,0.639418,0
E00179,2025-06-01,1,2025-07-02,0.720471,0
E00180,2025-06-01,0,,0.502074,0
E00181,2025-06-01,0,,0.722757,0
E00184,2025-06-01,0,,0.737641,0
E00186,2025-06-01,0,,0.807426,0
E00187,2025-06-01,0,,0.6933,0
E00188,2025-06-01,0,,0.735751,0
E00193,2025-06-01,0,,0.517614,0
E00200,2025-06-01,0,,0.834758,1
E00204,2025-06-01,0,,0.559695,0
E00205,2025-06-01,0,,0.758305,0
E00207,2025-06-01,0,,0.671248,0
E00209,2025-06-01,1,2025-07-02,0.872523,0
E00210,2025-06-01,0,,0.686632,0
E00215,2025-06-01,0,,0.617533,0
E00216,2025-06-01,0,,0.706351,0
E00217,2025-06-01,0,,0.893091,1
E00219,2025-06-01,0,,0.80654,1
E00223,2025-06-01,0,,0.593622,0
E00224,2025-06-01,0,,0.738015,0
E00226,2025-06-01,0,,0.763003,0
E00227,2025-06-01,0,,0.885033,1
E00228,2025-06-01,0,,0.731837,0
E00229,2025-06-01,0,,0.661152,0
E00230,2025-06-01,0,,0.882399,0
E00233,2025-06-01,0,,0.89083,0
E00235,2025-06-01,0,,0.823629,1
E00236,2025-06-01,0,,0.806362,0
E00238,2025-06-01,0,,0.700737,0
E00239,2025-06-01,1,2025-06-30,0.670289,0
E00241,2025-06-01,0,,0.794416,1
E00242,2025-06-01,0,,0.63371,0
E00246,2025-06-01,0,,0.79779,0
E00248,2025-06-01,0,,0.751433,0
E00251,2025-06-01,0,,0.81398,0
E00253,2025-06-01,1,2025-07-31,0.829608,0
E00259,2025-06-01,0,,0.620867,0
E00260,2025-06-01,0,,0.705041,0
E00262,2025-06-01,0,,0.649849,0
E00263,2025-06-01,0,,0.789954,0
E00266,2025-06-01,0,,0.692813,0
E00267,2025-06-01,0,,0.685108,0
E00273,2025-06-01,0,,0.747672,0
E00292,2025-06-01,0,,0.792185,0
E00299,2025-06-01,0,,0.85221,1
E00300,2025-06-01,0,,0.719879,0
E00301,2025-06-01,0,,0.731081,0
