employee_id,period_start,business_unit_id,job_family,job_level,tenure_years,engagement_score,performance_rating,compa_ratio,workload_index,manager_change_flag,attrition_risk_score,attrition_in_3m,termination_date,had_intervention_this_period,base_salary,replacement_cost_estimate,intervention_type,intervention_cost,expected_mechanism
E00272,2024-01-01,BU04,IT,IC1,7.576,0.62,2.91,0.6,0.656,0,,0.0,,1.0,34946,253955.07,comp_adjustment,5000.0,reduce_comp_gap
E00273,2025-02-01,BU06,IT,IC1,0.706,0.645,2.98,0.699,0.477,0,,0.0,,0.0,76679,101347.79,,,
E00274,2025-02-01,BU03,IT,IC1,10.749,0.845,3.34,1.324,0.649,0,,,,,82917,88798.36,,,
E00275,2025-02-01,BU09,IT,IC1,4.0,0.59,3.21,0.867,0.592,0,,,,,81613,59126.65,,,
E00276,2025-02-01,BU05,IT,IC1,7.233,0.593,3.19,0.609,0.314,0,,,,,64420,162751.51,,,
E00277,2025-02-01,BU03,IT,IC1,5.864,0.569,3.38,0.6,0.663,0,,,,,42682,70711.81,,,
E00278,2025-02-01,BU01,IT,IC1,3.573,0.537,3.45,1.6,0.818,0,,,,,140536,95823.34,,,
E00279,2025-02-01,BU10,IT,IC1,7.666,0.577,3.2,0.669,0.582,0,,1.0,2025-04-26,0.0,70822,57377.04,,,
E00280,2025-02-01,BU06,IT,IC1,8.145,0.575,3.6,0.911,0.649,0,,,,,56339,201496.65,,,
E00281,2025-02-01,BU02,IT,IC1,2.976,0.432,3.32,0.855,0.492,0,,,,,56426,168152.04,,,
E00282,2025-02-01,BU03,IT,IC1,8.621,0.549,3.43,0.631,0.756,0,,,,,63093,98588.74,,,
E00283,2025-02-01,BU01,IT,IC1,2.965,0.614,3.01,1.02,0.568,0,,,,,87061,59489.7,,,
E00284,2025-02-01,BU09,IT,IC1,9.999,0.455,4.28,0.911,0.541,0,,,,,63983,199602.59,,,
E00285,2024-01-01,BU08,IT,IC1,9.927,0.597,3.5,0.772,0.908,0,,0.0,,1.0,80860,84817.42,comp_adjustment,5000.0,reduce_comp_gap
E00286,2025-02-01,BU02,IT,IC1,9.254,0.697,3.5,0.837,0.475,0,,,,,63132,60814.49,,,
E00287,2025-02-01,BU08,IT,IC1,5.864,0.568,4.18,0.6,0.507,0,,,,,57565,45250.65,,,
E00288,2025-02-01,BU09,IT,IC1,8.942,0.625,3.22,0.682,0.853,0,,,,,74940,74775.17,,,
E00289,2024-01-01,BU01,IT,IC1,2.765,0.475,2.86,0.769,0.557,1,,0.0,,1.0,73950,51965.66,comp_adjustment,5000.0,reduce_comp_gap
E00290,2024-01-01,BU05,IT,IC1,7.373,0.643,2.86,0.723,0.496,0,,0.0,,1.0,56423,75558.02,comp_adjustment,5000.0,reduce_comp_gap
E00291,2025-02-01,BU08,IT,IC1,10.656,0.606,3.65,0.6,0.309,0,,,,,46064,139791.79,,,
E00292,2025-02-01,BU02,IT,IC1,8.066,0.523,2.96,1.042,0.623,0,,0.0,,0.0,67481,84456.8,,,
E00293,2025-02-01,BU04,IT,IC1,10.505,0.599,3.09,0.611,0.78,0,,0.0,,0.0,61539,117358.37,,,
E00294,2025-02-01,BU07,IT,IC1,6.105,0.606,3.73,0.826,0.565,0,,,,,49306,72216.57,,,
E00295,2025-02-01,BU03,IT,IC1,7.529,0.704,3.35,0.6,0.992,0,,,,,44585,102976.03,,,
E00296,2025-02-01,BU05,IT,IC1,3.332,0.585,3.41,0.897,0.787,0,,1.0,2025-04-03,0.0,69125,237359.43,,,
E00297,2025-02-01,BU08,IT,IC1,3.86,0.639,3.93,0.6,0.752,0,,,,,72586,85485.9,,,
E00298,2025-02-01,BU10,IT,IC1,5.027,0.561,3.53,0.6,0.826,0,,,,,52785,118885.81,,,
E00299,2025-02-01,BU03,IT,IC1,8.684,0.648,3.77,0.732,0.444,0,,0.0,,0.0,48875,49436.2,,,
E00300,2025-02-01,BU04,IT,IC1,10.82,0.748,4.13,0.68,0.612,0,,0.0,,0.0,44775,198188.37,,,
E00301,2025-02-01,BU09,IT,IC1,10.281,0.601,3.74,0.706,0.515,0,,0.0,,0.0,68445,80674.88,,,
E00302,2025-02-01,BU07,IT,IC1,0.438,0.466,3.29,0.607,0.527,0,,,,,45189,160438.44,,,
E00303,2025-02-01,BU01,IT,IC1,9.049,0.657,2.97,1.6,0.694,0,,0.0,,0.0,131189,94607.72,,,
E00304,2025-02-01,BU04,IT,IC1,5.328,0.711,2.99,0.6,0.769,0,,0.0,,0.0,51865,131680.81,,,
E00305,2025-02-01,BU04,IT,IC1,5.081,0.634,3.41,0.6,0.706,0,,0.0,,0.0,25621,135250.12,,,
E00306,2025-02-01,BU09,IT,IC1,5.123,0.552,3.64,0.6,0.556,0,,0.0,,0.0,59245,81579.01,,,
E00307,2025-02-01,BU06,IT,IC1,5.84,0.545,2.95,0.966,0.553,0,,0.0,,0.0,58363,163453.42,,,
E00308,2025-02-01,BU09,IT,IC1,5.432,0.572,3.08,1.131,0.693,0,,0.0,,0.0,88354,71067.28,,,
E00309,2025-02-01,BU06,IT,IC1,8.717,0.508,3.18,0.797,0.759,0,,,,,66227,141916.75,,,
E00310,2025-02-01,BU06,IT,IC1,5.982,0.66,3.51,0.6,0.422,0,,0.0,,0.0,44719,83895.99,,,
E00311,2025-02-01,BU05,IT,IC1,3.669,0.568,3.41,0.725,0.719,0,,0.0,,0.0,54164,117034.79,,,
E00312,2025-02-01,BU05,IT,IC1,0.75,0.451,3.61,0.646,0.554,0,,0.0,,0.0,67144,81229.08,,,
E00313,2025-02-01,BU02,IT,IC1,0.939,0.476,3.06,0.6,0.829,0,,0.0,,0.0,28067,102274.4,,,
E00314,2025-02-01,BU08,IT,IC1,9.218,0.461,3.56,0.843,0.409,0,,,,,95656,61655.23,,,
E00315,2025-02-01,BU08,IT,IC1,6.19,0.616,3.91,0.6,0.821,0,,,,,44761,111784.27,,,
E00316,2025-02-01,BU01,IT,IC1,10.218,0.614,2.74,1.53,0.82,0,,0.0,,0.0,98318,102008.35,,,
E00317,2025-02-01,BU08,IT,IC1,10.897,0.776,3.14,0.738,0.751,0,,0.0,,0.0,68690,78421.73,,,
E00318,2025-02-01,BU05,IT,IC1,6.379,0.478,3.59,1.131,0.52,0,,,,,74634,97554.15,,,
E00319,2025-02-01,BU02,IT,IC1,8.58,0.582,3.12,1.361,0.601,0,,0.0,,0.0,89527,106215.73,,,
E00320,2025-02-01,BU02,IT,IC1,7.537,0.64,3.44,0.649,0.596,0,,0.0,,0.0,73174,75778.11,,,
E00321,2025-02-01,BU06,IT,IC1,8.241,0.596,3.13,0.99,0.385,0,,,,,75774,94370.53,,,
E00322,2025-02-01,BU09,IT,IC1,10.615,0.695,3.28,0.6,0.5,0,,,,,56526,63603.71,,,
E00323,2025-02-01,BU01,IT,IC1,10.45,0.639,3.4,0.805,0.493,0,,0.0,,0.0,68204,287364.1,,,
E00324,2025-02-01,BU06,IT,IC1,6.804,0.639,3.66,0.6,0.627,0,,,,,48746,161059.46,,,
E00325,2025-02-01,BU09,IT,IC1,5.446,0.776,3.7,0.871,0.586,0,,,,,53093,113076.27,,,
E00326,2025-02-01,BU08,IT,IC1,8.797,0.54,3.23,1.489,0.428,0,,,,,119091,169460.69,,,
E00327,2025-02-01,BU06,IT,IC1,2.459,0.536,2.82,0.6,0.562,0,,0.0,,1.0,45122,41038.33,retention_bonus,3500.0,short_term_retention
E00328,2025-02-01,BU03,IT,IC1,6.404,0.516,2.55,0.6,0.693,0,,0.0,,1.0,63197,35000.0,workload_rebalance,500.0,reduce_burnout_risk
E00329,2025-02-01,BU08,IT,IC1,3.899,0.444,3.33,0.757,0.859,0,,0.0,,1.0,62300,83553.67,retention_bonus,3500.0,short_term_retention
E00330,2025-02-01,BU09,IT,IC1,10.908,0.557,3.43,0.696,0.803,0,,0.0,,1.0,53704,53775.41,workload_rebalance,500.0,reduce_burnout_risk
E00331,2025-02-01,BU01,IT,IC1,6.253,0.396,2.63,0.658,0.624,0,,,,,71685,89899.98,retention_bonus,3500.0,short_term_retention
E00332,2024-01-01,BU09,IT,IC1,8.942,0.673,2.62,0.962,0.769,0,,0.0,,1.0,73600,109696.3,comp_adjustment,5000.0,reduce_comp_gap
E00333,2025-02-01,BU06,IT,IC1,10.283,0.565,3.86,0.6,0.625,0,,,,,43302,151313.93,,,
E00334,2025-02-01,BU06,IT,IC1,7.874,0.642,3.78,0.6,0.749,0,,0.0,,0.0,62036,59916.47,,,
E00335,2025-02-01,BU04,IT,IC1,6.883,0.662,3.18,0.6,0.588,0,,,,,40994,119701.84,,,
E00336,2025-02-01,BU01,IT,IC1,4.706,0.537,3.01,1.234,0.601,0,,0.0,,0.0,78904,100649.64,,,
E00337,2025-02-01,BU10,IT,IC1,10.749,0.541,3.07,0.652,0.587,0,,1.0,2025-03-03,0.0,63689,116926.95,,,
E00338,2025-02-01,BU08,IT,IC1,8.928,0.57,2.97,0.912,0.447,0,,1.0,2025-02-28,0.0,61625,79144.3,,,
E00339,2025-02-01,BU02,IT,IC1,9.125,0.478,2.56,0.949,0.675,0,,,,,75407,186341.5,role_transfer,800.0,increase_internal_mobility_fit
E00340,2025-02-01,BU01,IT,IC1,2.335,0.481,3.27,0.6,0.644,0,,0.0,,0.0,54370,95448.93,,,
E00341,2025-02-01,BU02,IT,IC1,1.673,0.484,3.28,0.837,0.476,0,,0.0,,0.0,82447,222194.29,,,
E00342,2025-02-01,BU01,IT,IC1,5.719,0.715,3.9,0.6,0.68,0,,0.0,,0.0,42961,70070.04,,,
E00343,2025-02-01,BU01,IT,IC1,1.662,0.437,3.12,1.062,0.533,0,,0.0,,0.0,98141,139692.35,,,
E00344,2025-02-01,BU09,IT,IC1,9.035,0.588,3.33,0.6,0.557,0,,,,,49374,97350.65,,,
E00345,2025-02-01,BU01,IT,IC1,3.729,0.442,3.65,0.6,0.546,0,,0.0,,0.0,33069,86287.62,,,
E00346,2025-02-01,BU04,IT,IC1,3.395,0.685,3.23,0.675,0.6,0,,0.0,,0.0,53370,132915.3,,,
E00347,2025-02-01,BU10,IT,IC1,9.169,0.592,2.92,0.636,0.924,0,,0.0,,0.0,51293,87404.09,,,
E00348,2025-02-01,BU06,IT,IC1,5.333,0.622,3.83,0.661,0.706,0,,0.0,,0.0,53230,35000.0,,,
E00349,2025-02-01,BU07,IT,IC1,4.942,0.68,3.31,0.614,0.65,0,,0.0,,0.0,64931,35000.0,,,
E00350,2025-02-01,BU02,IT,IC1,10.026,0.667,3.41,1.038,0.424,0,,,,,87925,177285.27,,,
E00351,2025-02-01,BU06,IT,IC1,0.307,0.535,3.3,0.776,0.539,0,,,,,55989,173953.23,,,
E00352,2024-01-01,BU07,IT,IC1,1.202,0.585,2.96,0.6,0.685,0,,0.0,,1.0,47001,233801.77,comp_adjustment,5000.0,reduce_comp_gap
E00353,2025-02-01,BU10,IT,IC1,9.41,0.717,3.33,0.625,0.614,0,,0.0,,0.0,40365,99214.33,,,
E00354,2025-02-01,BU10,IT,IC1,1.328,0.412,3.75,0.6,0.691,0,,,,,50825,55895.54,,,
E00355,2025-02-01,BU02,IT,IC1,10.407,0.616,3.24,0.6,0.642,0,,0.0,,0.0,30923,82794.15,,,
E00356,2025-02-01,BU02,IT,IC1,3.398,0.604,3.03,0.694,0.528,0,,0.0,,0.0,46453,100515.43,,,
E00357,2025-02-01,BU10,IT,IC1,10.669,0.531,4.01,1.48,0.584,0,,,,,92542,63561.18,,,
E00358,2025-02-01,BU07,IT,IC1,2.45,0.762,3.19,0.6,0.48,0,,,,,44883,209983.47,,,
E00359,2025-02-01,BU01,IT,IC1,0.222,0.559,2.19,0.623,0.753,0,,,,,74612,273950.24,retention_bonus,3500.0,short_term_retention
E00360,2025-02-01,BU08,IT,IC1,6.081,0.589,3.22,0.6,0.709,0,,,,,38977,124014.25,,,
E00361,2025-02-01,BU03,IT,IC1,4.285,0.576,3.97,1.359,0.661,0,,,,,111289,99512.32,,,
E00362,2025-02-01,BU06,IT,IC1,1.771,0.513,3.95,1.19,0.641,0,,,,,113910,55836.91,,,
E00363,2025-02-01,BU09,IT,IC1,5.029,0.555,3.13,1.141,0.735,0,,0.0,,0.0,73634,200550.37,,,
E00364,2025-02-01,BU06,IT,IC1,1.476,0.539,3.46,1.013,0.741,0,,,,,120203,103493.44,,,
E00365,2025-02-01,BU09,IT,IC1,9.024,0.625,3.39,0.855,0.721,0,,0.0,,0.0,67814,87798.66,,,
E00366,2025-02-01,BU07,IT,IC1,9.881,0.7,3.05,0.963,0.507,0,,0.0,,0.0,78353,124175.83,,,
E00367,2025-02-01,BU09,IT,IC1,2.815,0.545,3.37,0.974,0.659,0,,0.0,,0.0,93123,76830.37,,,
E00368,2025-02-01,BU02,IT,IC1,3.441,0.561,3.04,1.016,0.606,0,,0.0,,0.0,63761,106832.7,,,
E00369,2024-01-01,BU08,IT,IC1,1.602,0.572,3.12,0.6,0.846,0,,0.0,,1.0,34775,52251.06,comp_adjustment,5000.0,reduce_comp_gap
E00370,2025-02-01,BU08,IT,IC1,4.301,0.588,3.56,0.958,0.677,0,,,,,78916,163099.33,,,
E00371,2025-02-01,BU02,IT,IC1,2.111,0.702,3.47,0.6,0.636,0,,0.0,,0.0,50759,95410.17,,,
E00372,2025-02-01,BU04,IT,IC1,7.546,0.465,3.36,0.801,0.549,0,,0.0,,0.0,52097,168448.59,,,
E00373,2025-02-01,BU07,IT,IC1,7.458,0.532,3.52,0.898,0.839,0,,0.0,,0.0,66454,91346.4,,,
E00374,2025-02-01,BU04,IT,IC1,10.951,0.656,3.16,0.777,0.665,0,,0.0,,0.0,72999,94055.06,,,
E00375,2025-02-01,BU04,IT,IC1,3.294,0.441,3.11,0.876,0.617,0,,0.0,,0.0,63104,57952.71,,,
E00376,2025-02-01,BU06,IT,IC1,8.216,0.608,3.18,0.958,0.427,0,,0.0,,0.0,74795,140760.64,,,
E00377,2025-02-01,BU10,IT,IC1,4.482,0.612,3.94,0.6,0.648,0,,0.0,,0.0,46751,67426.78,,,
E00378,2025-02-01,BU06,IT,IC1,9.906,0.512,3.52,0.6,0.59,0,,0.0,,0.0,58986,80341.0,,,
E00379,2025-02-01,BU10,IT,IC1,9.588,0.632,3.47,1.014,0.698,0,,0.0,,0.0,80594,100047.13,,,
E00380,2025-02-01,BU03,IT,IC1,4.89,0.532,3.54,0.983,0.347,0,,,,,111355,105606.62,,,
E00381,2025-02-01,BU09,IT,IC1,5.525,0.655,3.26,0.983,0.729,0,,0.0,,0.0,126027,46405.9,,,
E00382,2025-02-01,BU10,IT,IC1,8.235,0.476,3.46,0.6,0.678,0,,,,,69671,90134.91,retention_bonus,3500.0,short_term_retention
E00383,2025-02-01,BU02,IT,IC1,2.149,0.52,2.84,1.181,0.476,0,,0.0,,0.0,80338,143025.62,,,
E00384,2025-02-01,BU06,IT,IC1,1.944,0.519,2.81,1.234,0.543,1,,1.0,2025-03-22,1.0,119797,84345.21,role_transfer,800.0,increase_internal_mobility_fit
E00385,2024-01-01,BU07,IT,IC1,5.281,0.35,2.58,0.604,0.519,0,,0.0,,1.0,47345,90381.62,comp_adjustment,5000.0,reduce_comp_gap
E00386,2025-02-01,BU09,IT,IC1,1.645,0.591,3.11,0.6,0.619,0,,0.0,,0.0,74637,107581.95,,,
E00387,2025-02-01,BU03,IT,IC1,1.889,0.485,3.61,0.978,0.718,0,,,,,78348,94489.43,,,
E00388,2025-02-01,BU10,IT,IC1,5.916,0.709,3.6,1.516,0.65,0,,,,,99385,62893.21,,,
E00389,2025-02-01,BU03,IT,IC1,10.352,0.618,3.13,0.6,0.714,0,,,,,40215,98377.73,,,
E00390,2025-02-01,BU07,IT,IC1,7.521,0.635,3.71,0.6,0.673,0,,0.0,,0.0,43097,156413.5,,,
E00391,2024-01-01,BU04,IT,IC1,1.725,0.617,3.03,0.6,0.621,0,,0.0,,1.0,60324,62311.19,comp_adjustment,5000.0,reduce_comp_gap
E00392,2025-02-01,BU08,IT,IC1,5.169,0.627,4.04,0.6,1.0,0,,,,,68337,84491.7,,,
E00393,2025-02-01,BU07,IT,IC1,5.279,0.675,3.08,0.923,0.695,0,,0.0,,0.0,88699,53701.24,,,
E00394,2025-02-01,BU05,IT,IC1,0.578,0.461,3.59,1.13,0.697,0,,0.0,,0.0,71764,152748.39,,,
E00395,2025-02-01,BU07,IT,IC1,6.393,0.482,3.06,0.62,0.826,0,,,,,56784,95929.06,role_transfer,800.0,increase_internal_mobility_fit
E00396,2025-02-01,BU03,IT,IC1,11.072,0.603,3.42,1.077,0.435,0,,0.0,,0.0,69270,68209.26,,,
E00397,2025-02-01,BU02,IT,IC1,3.543,0.57,3.49,1.041,0.616,0,,,,,66527,104239.35,,,
E00398,2025-02-01,BU06,IT,IC1,6.617,0.511,3.51,1.028,0.628,0,,,,,110278,58180.49,,,
E00399,2025-02-01,BU02,IT,IC1,6.313,0.575,3.86,0.995,0.801,0,,,,,63448,62808.93,,,
E00400,2025-02-01,BU03,IT,IC1,4.162,0.47,3.55,0.672,0.589,0,,0.0,,0.0,52361,51837.31,,,
E00401,2025-02-01,BU06,IT,IC1,7.398,0.793,3.09,0.6,0.724,0,,,,,70078,61875.2,,,
E00402,2025-02-01,BU05,IT,IC1,6.073,0.647,3.28,0.896,0.556,0,,,,,64181,184190.79,,,
E00403,2025-02-01,BU08,IT,IC1,7.836,0.578,3.76,0.6,0.617,0,,0.0,,0.0,34550,71899.33,,,
E00404,2025-02-01,BU09,IT,IC1,8.375,0.743,3.48,0.6,0.467,0,,,,,59547,123343.3,,,
E00405,2025-02-01,BU03,IT,IC1,4.827,0.508,3.25,0.839,0.757,0,,0.0,,0.0,57800,68637.19,,,
E00406,2025-02-01,BU10,IT,IC1,3.272,0.577,3.8,0.6,0.583,0,,,,,49496,140746.5,,,
E00407,2025-02-01,BU03,IT,IC1,7.91,0.679,3.63,0.756,0.722,0,,,,,86030,63018.81,,,
E00408,2025-02-01,BU03,IT,IC1,9.352,0.62,3.04,0.6,0.538,0,,,,,45479,101780.93,,,
E00409,2025-02-01,BU06,IT,IC1,1.971,0.583,3.48,0.768,0.592,0,,0.0,,0.0,70225,102406.82,,,
E00410,2025-02-01,BU01,IT,IC1,8.778,0.542,3.83,0.716,0.466,0,,0.0,,0.0,56854,285055.13,,,
E00411,2025-02-01,BU07,IT,IC1,10.617,0.685,3.22,0.76,0.568,0,,,,,62174,132802.3,,,
E00412,2025-02-01,BU01,IT,IC1,3.975,0.595,3.16,0.631,0.6,0,,0.0,,0.0,69156,76582.1,,,
E00413,2025-02-01,BU05,IT,IC1,8.446,0.561,3.14,0.6,0.52,0,,0.0,,0.0,37886,136107.12,,,
E00414,2025-02-01,BU10,IT,IC1,1.451,0.495,3.45,0.751,0.775,0,,0.0,,0.0,64028,261739.23,,,
E00415,2025-02-01,BU08,IT,IC1,5.016,0.657,3.61,1.6,0.513,0,,0.0,,0.0,133403,48030.39,,,
E00416,2025-02-01,BU04,IT,IC1,1.106,0.456,3.42,0.6,0.751,0,,,,,34722,68446.56,,,
E00417,2025-02-01,BU05,IT,IC1,6.91,0.668,3.35,0.892,0.717,0,,,,,58679,89888.16,,,
E00418,2025-02-01,BU04,IT,IC1,1.268,0.57,3.72,0.938,0.756,0,,,,,88711,82887.19,,,
E00419,2025-02-01,BU04,IT,IC1,6.401,0.799,4.43,0.886,0.443,0,,,,,66541,86093.13,,,
E00420,2025-02-01,BU08,IT,IC1,4.753,0.745,3.14,0.714,0.739,0,,,,,76175,55604.59,,,
E00421,2025-02-01,BU02,IT,IC1,2.642,0.617,2.88,0.6,0.599,0,,,,,26069,188095.61,,,
E00422,2025-02-01,BU01,IT,IC1,6.806,0.434,2.92,1.098,0.628,0,,0.0,,0.0,73820,52720.08,,,
E00423,2025-02-01,BU03,IT,IC1,10.272,0.686,3.09,0.6,0.871,0,,,,,45863,91384.37,,,
E00424,2025-02-01,BU09,IT,IC1,1.947,0.581,3.91,0.847,0.611,0,,0.0,,0.0,66733,160099.25,,,
E00425,2025-02-01,BU04,IT,IC1,1.238,0.548,3.44,0.663,0.467,0,,,,,59260,98650.86,,,
E00426,2025-02-01,BU10,IT,IC1,10.48,0.573,3.52,1.381,0.623,0,,0.0,,0.0,132909,64356.81,,,
E00427,2025-02-01,BU05,IT,IC1,9.221,0.552,2.45,0.671,0.573,0,,,,,72500,54503.57,retention_bonus,3500.0,short_term_retention
E00428,2024-01-01,BU02,IT,IC1,5.629,0.467,2.8,0.6,0.721,0,,0.0,,1.0,57560,90167.63,comp_adjustment,5000.0,reduce_comp_gap
E00429,2025-02-01,BU04,IT,IC1,2.689,0.528,3.47,0.6,0.663,0,,,,,35299,71129.84,,,
E00430,2025-02-01,BU02,IT,IC1,3.365,0.618,3.24,0.989,0.635,0,,0.0,,0.0,62467,109675.3,,,
E00431,2025-02-01,BU02,IT,IC1,7.012,0.483,3.45,0.851,0.624,0,,0.0,,0.0,79868,53224.41,,,
E00432,2025-02-01,BU04,IT,IC1,10.689,0.638,2.66,0.887,0.635,0,,0.0,,0.0,58210,144176.22,,,
E00433,2025-02-01,BU06,IT,IC1,4.635,0.627,3.54,0.693,0.611,0,,0.0,,0.0,50162,105337.29,,,
E00434,2025-02-01,BU07,IT,IC1,6.754,0.591,3.14,0.741,0.77,0,,,,,49001,108918.14,,,
E00435,2025-02-01,BU10,IT,IC1,5.599,0.632,3.94,0.818,0.665,0,,,,,72208,191264.01,,,
E00436,2025-02-01,BU03,IT,IC1,4.613,0.56,2.68,1.244,0.73,0,,0.0,,0.0,78103,82118.41,,,
E00437,2025-02-01,BU03,IT,IC1,8.561,0.444,3.39,1.004,0.55,0,,0.0,,0.0,96416,72135.96,,,
E00438,2025-02-01,BU10,IT,IC1,1.84,0.637,3.35,0.6,0.712,0,,0.0,,0.0,42266,78153.63,,,
E00439,2025-02-01,BU06,IT,IC1,8.203,0.648,2.91,1.072,0.878,0,,0.0,,0.0,71976,91700.99,,,
E00440,2025-02-01,BU03,IT,IC1,6.45,0.49,3.61,0.906,0.745,0,,0.0,,0.0,57377,95989.23,,,
E00441,2025-02-01,BU02,IT,IC1,5.582,0.651,3.95,0.762,0.743,0,,,,,57972,68810.49,,,
E00442,2025-02-01,BU08,IT,IC1,2.371,0.601,2.78,0.6,0.638,0,,,,,68916,40236.79,retention_bonus,3500.0,short_term_retention
E00443,2025-02-01,BU05,IT,IC1,6.522,0.691,3.28,1.085,0.747,0,,,,,69056,77691.99,,,
E00444,2025-02-01,BU01,IT,IC1,10.869,0.573,3.56,0.908,0.643,0,,,,,72047,117576.8,,,
E00445,2025-02-01,BU03,IT,IC1,7.896,0.603,3.45,0.6,0.852,0,,,,,41352,106323.51,,,
E00446,2025-02-01,BU10,IT,IC1,6.486,0.639,3.39,0.6,0.405,0,,0.0,,0.0,46054,171566.29,,,
E00447,2025-02-01,BU08,IT,IC1,1.73,0.507,3.21,1.326,0.593,0,,,,,100715,241082.48,,,
E00448,2025-02-01,BU04,IT,IC1,1.832,0.663,2.89,0.6,0.503,0,,,,,55426,140733.83,,,
E00449,2025-02-01,BU07,IT,IC1,6.461,0.664,3.2,0.63,0.533,0,,,,,66643,186289.98,,,
E00450,2025-02-01,BU10,IT,IC1,4.6,0.544,3.71,1.329,0.647,0,,0.0,,0.0,86607,141205.83,,,
E00451,2025-02-01,BU02,IT,IC1,7.984,0.642,2.85,0.6,0.602,0,,0.0,,1.0,70418,215858.88,retention_bonus,3500.0,short_term_retention
E00452,2025-02-01,BU07,IT,IC1,10.82,0.715,3.65,1.156,0.642,0,,,,,72496,229994.25,,,
E00453,2025-02-01,BU05,IT,IC1,6.166,0.632,3.8,0.686,0.65,0,,0.0,,0.0,81888,153422.34,,,
E00454,2025-02-01,BU05,IT,IC1,4.194,0.651,3.55,0.6,0.638,0,,,,,28543,137419.91,,,
E00455,2025-02-01,BU06,IT,IC1,1.837,0.656,3.16,0.6,0.589,0,,,,,50439,91178.19,,,
E00456,2025-02-01,BU09,IT,IC1,1.613,0.382,3.47,0.994,0.534,0,,1.0,2025-04-07,0.0,70545,98157.02,,,
E00457,2025-02-01,BU06,IT,IC1,5.634,0.649,3.33,1.474,0.556,0,,,,,97312,85896.53,,,
E00458,2025-02-01,BU08,IT,IC1,7.023,0.632,3.34,0.794,0.754,0,,,,,61275,132255.2,,,
E00459,2025-02-01,BU07,IT,IC1,7.447,0.644,3.82,0.6,0.732,0,,,,,44549,72313.7,,,
E00460,2025-02-01,BU09,IT,IC1,9.615,0.676,2.74,0.65,0.587,0,,,,,44966,91759.63,manager_coaching,1200.0,improve_manager_experience
E00461,2025-02-01,BU04,IT,IC1,7.912,0.573,3.63,0.933,0.659,0,,0.0,,0.0,81581,35000.0,,,
E00462,2025-02-01,BU02,IT,IC1,1.358,0.614,3.11,0.921,0.453,0,,,,,55480,217143.98,,,
E00463,2025-02-01,BU07,IT,IC1,2.001,0.6,3.73,0.757,0.688,0,,0.0,,0.0,59723,90554.93,,,
E00464,2025-02-01,BU06,IT,IC1,8.183,0.664,3.14,0.6,0.658,0,,,,,74255,122753.88,,,
E00465,2025-02-01,BU01,IT,IC1,1.498,0.513,3.37,0.6,0.763,0,,,,,21687,192707.64,,,
E00466,2025-02-01,BU09,IT,IC1,10.3,0.529,3.18,1.6,0.626,1,,0.0,,0.0,120587,114468.79,,,
E00467,2025-02-01,BU09,IT,IC1,3.871,0.562,3.83,0.613,0.693,0,,0.0,,0.0,46357,191545.4,,,
E00468,2025-02-01,BU02,IT,IC1,6.122,0.699,3.51,0.964,0.695,0,,,,,65165,57190.52,,,
E00469,2025-02-01,BU03,IT,IC1,7.751,0.723,3.47,0.6,0.672,0,,,,,32970,294120.53,,,
E00470,2025-02-01,BU05,IT,IC1,3.619,0.633,3.31,0.799,0.506,0,,,,,51643,163101.02,,,
E00471,2025-02-01,BU05,IT,IC1,4.309,0.732,3.76,1.006,0.605,0,,,,,92563,109871.48,,,
E00472,2025-02-01,BU01,IT,IC1,9.629,0.755,3.62,0.6,0.707,0,,,,,30618,189892.08,,,
E00473,2025-02-01,BU08,IT,IC1,10.768,0.504,3.56,0.799,0.871,0,,0.0,,0.0,88802,59103.17,,,
E00474,2025-02-01,BU08,IT,IC1,0.89,0.537,3.58,0.6,0.441,0,,0.0,,0.0,54405,87820.37,,,
E00475,2025-02-01,BU04,IT,IC1,7.811,0.518,3.3,0.748,0.739,1,,,,,71005,191537.36,,,
E00476,2025-02-01,BU07,IT,IC1,4.082,0.621,3.52,0.6,0.697,0,,0.0,,0.0,75368,43163.41,,,
E00477,2025-02-01,BU10,IT,IC1,9.818,0.569,3.76,0.72,0.673,0,,0.0,,0.0,69877,128686.11,,,
E00478,2025-02-01,BU03,IT,IC1,9.018,0.591,2.89,0.6,0.842,0,,,,,44235,127058.73,manager_coaching,1200.0,improve_manager_experience
E00479,2025-02-01,BU06,IT,IC1,10.168,0.621,2.86,0.6,0.662,0,,0.0,,0.0,52702,242577.64,,,
E00480,2025-02-01,BU10,IT,IC1,11.031,0.597,3.1,0.6,0.847,0,,0.0,,1.0,35899,49050.0,retention_bonus,3500.0,short_term_retention
E00481,2025-02-01,BU10,IT,IC1,8.315,0.612,3.66,0.726,0.582,0,,,,,71120,206335.64,,,
E00482,2025-02-01,BU09,IT,IC1,0.649,0.502,3.86,1.295,0.557,0,,,,,108632,77742.99,,,
E00483,2025-02-01,BU01,IT,IC1,6.738,0.47,3.32,0.6,0.642,0,,0.0,,0.0,31617,81778.63,,,
E00484,2025-02-01,BU05,IT,IC1,8.208,0.623,3.75,0.708,0.719,0,,,,,45863,57700.64,,,
E00485,2025-02-01,BU04,IT,IC1,10.839,0.535,3.41,0.901,0.563,0,,1.0,2025-04-05,0.0,56184,61291.23,,,
